"global_step","251213_useLessPoint - train/loss","251213_useLessPoint - train/loss__MIN","251213_useLessPoint - train/loss__MAX","251213_useLessPoint - _step","251213_useLessPoint - _step__MIN","251213_useLessPoint - _step__MAX"
"764000","4.389296531677246","4.389296531677246","4.389296531677246","381","381","381"
"766000","1.7672120332717896","1.7672120332717896","1.7672120332717896","382","382","382"
"768000","3.7473809719085693","3.7473809719085693","3.7473809719085693","383","383","383"
"770000","2.781996011734009","2.781996011734009","2.781996011734009","384","384","384"
"772000","3.87619686126709","3.87619686126709","3.87619686126709","385","385","385"
"774000","3.845072031021118","3.845072031021118","3.845072031021118","386","386","386"
"776000","2.2837140560150146","2.2837140560150146","2.2837140560150146","387","387","387"
"778000","2.931868553161621","2.931868553161621","2.931868553161621","388","388","388"
"780000","2.305860757827759","2.305860757827759","2.305860757827759","389","389","389"
"782000","3.321080446243286","3.321080446243286","3.321080446243286","390","390","390"
"784000","1.3984133005142212","1.3984133005142212","1.3984133005142212","391","391","391"
"786000","3.0826146602630615","3.0826146602630615","3.0826146602630615","392","392","392"
"788000","2.4781386852264404","2.4781386852264404","2.4781386852264404","393","393","393"
"790000","2.375504970550537","2.375504970550537","2.375504970550537","394","394","394"
"792000","3.034050464630127","3.034050464630127","3.034050464630127","395","395","395"
"794000","3.095876693725586","3.095876693725586","3.095876693725586","396","396","396"
"796000","2.0407605171203613","2.0407605171203613","2.0407605171203613","397","397","397"
"798000","6.15703821182251","6.15703821182251","6.15703821182251","398","398","398"
"800000","3.545987367630005","3.545987367630005","3.545987367630005","399","399","399"
"802000","2.584322452545166","2.584322452545166","2.584322452545166","400","400","400"
"804000","1.922054409980774","1.922054409980774","1.922054409980774","401","401","401"
"806000","1.5827360153198242","1.5827360153198242","1.5827360153198242","402","402","402"
"808000","4.583725452423096","4.583725452423096","4.583725452423096","403","403","403"
"810000","3.2015604972839355","3.2015604972839355","3.2015604972839355","404","404","404"
"812000","3.192065477371216","3.192065477371216","3.192065477371216","405","405","405"
"814000","2.037193536758423","2.037193536758423","2.037193536758423","406","406","406"
"816000","2.2377331256866455","2.2377331256866455","2.2377331256866455","407","407","407"
"818000","1.6036125421524048","1.6036125421524048","1.6036125421524048","408","408","408"
"820000","4.8768229484558105","4.8768229484558105","4.8768229484558105","409","409","409"
"822000","2.2673304080963135","2.2673304080963135","2.2673304080963135","410","410","410"
"824000","2.753422260284424","2.753422260284424","2.753422260284424","411","411","411"
"826000","2.2730860710144043","2.2730860710144043","2.2730860710144043","412","412","412"
"828000","1.525212049484253","1.525212049484253","1.525212049484253","413","413","413"
"830000","1.6750242710113525","1.6750242710113525","1.6750242710113525","414","414","414"
"832000","2.5707249641418457","2.5707249641418457","2.5707249641418457","415","415","415"
"834000","2.008817434310913","2.008817434310913","2.008817434310913","416","416","416"
"836000","1.324109673500061","1.324109673500061","1.324109673500061","417","417","417"
"838000","3.7661938667297363","3.7661938667297363","3.7661938667297363","418","418","418"
"840000","4.7505927085876465","4.7505927085876465","4.7505927085876465","419","419","419"
"842000","1.4763283729553223","1.4763283729553223","1.4763283729553223","420","420","420"
"844000","2.6923434734344482","2.6923434734344482","2.6923434734344482","421","421","421"
"846000","1.8703974485397339","1.8703974485397339","1.8703974485397339","422","422","422"
"848000","3.0266480445861816","3.0266480445861816","3.0266480445861816","423","423","423"
"850000","3.6144073009490967","3.6144073009490967","3.6144073009490967","424","424","424"
"852000","1.5349692106246948","1.5349692106246948","1.5349692106246948","425","425","425"
"854000","2.9297640323638916","2.9297640323638916","2.9297640323638916","426","426","426"
"856000","4.270512104034424","4.270512104034424","4.270512104034424","427","427","427"
"858000","1.6866472959518433","1.6866472959518433","1.6866472959518433","428","428","428"
"860000","1.6821694374084473","1.6821694374084473","1.6821694374084473","429","429","429"
"862000","3.086984872817993","3.086984872817993","3.086984872817993","430","430","430"
"864000","3.0729453563690186","3.0729453563690186","3.0729453563690186","431","431","431"
"866000","2.4313125610351562","2.4313125610351562","2.4313125610351562","432","432","432"
"868000","5.233885288238525","5.233885288238525","5.233885288238525","433","433","433"
"870000","4.412313461303711","4.412313461303711","4.412313461303711","434","434","434"
"872000","2.416984796524048","2.416984796524048","2.416984796524048","435","435","435"
"874000","3.5331552028656006","3.5331552028656006","3.5331552028656006","436","436","436"
"876000","5.128489017486572","5.128489017486572","5.128489017486572","437","437","437"
"878000","3.815927505493164","3.815927505493164","3.815927505493164","438","438","438"
"880000","2.929835319519043","2.929835319519043","2.929835319519043","439","439","439"
"882000","3.1662583351135254","3.1662583351135254","3.1662583351135254","440","440","440"
"884000","2.4982998371124268","2.4982998371124268","2.4982998371124268","441","441","441"
"886000","2.554900646209717","2.554900646209717","2.554900646209717","442","442","442"
"888000","8.880620956420898","8.880620956420898","8.880620956420898","443","443","443"
"890000","1.3532980680465698","1.3532980680465698","1.3532980680465698","444","444","444"
"892000","2.0011708736419678","2.0011708736419678","2.0011708736419678","445","445","445"
"894000","2.2766637802124023","2.2766637802124023","2.2766637802124023","446","446","446"
"896000","3.6114203929901123","3.6114203929901123","3.6114203929901123","447","447","447"
"898000","3.461400032043457","3.461400032043457","3.461400032043457","448","448","448"
"900000","4.34789514541626","4.34789514541626","4.34789514541626","449","449","449"
"902000","1.9521182775497437","1.9521182775497437","1.9521182775497437","450","450","450"
"904000","2.69818377494812","2.69818377494812","2.69818377494812","451","451","451"
"906000","4.082677364349365","4.082677364349365","4.082677364349365","452","452","452"
"908000","5.597633361816406","5.597633361816406","5.597633361816406","453","453","453"
"910000","2.071582317352295","2.071582317352295","2.071582317352295","454","454","454"
"912000","2.291170835494995","2.291170835494995","2.291170835494995","455","455","455"
"914000","3.305894374847412","3.305894374847412","3.305894374847412","456","456","456"
"916000","2.80271053314209","2.80271053314209","2.80271053314209","457","457","457"
"918000","1.0152314901351929","1.0152314901351929","1.0152314901351929","458","458","458"
"920000","2.9878182411193848","2.9878182411193848","2.9878182411193848","459","459","459"
"922000","0.9393922090530396","0.9393922090530396","0.9393922090530396","460","460","460"
"924000","2.442084789276123","2.442084789276123","2.442084789276123","461","461","461"
"926000","3.33762526512146","3.33762526512146","3.33762526512146","462","462","462"
"928000","5.141725540161133","5.141725540161133","5.141725540161133","463","463","463"
"930000","5.647435188293457","5.647435188293457","5.647435188293457","464","464","464"
"932000","2.9876503944396973","2.9876503944396973","2.9876503944396973","465","465","465"
"934000","2.480259895324707","2.480259895324707","2.480259895324707","466","466","466"
"936000","3.518787384033203","3.518787384033203","3.518787384033203","467","467","467"
"938000","3.2351038455963135","3.2351038455963135","3.2351038455963135","468","468","468"
"940000","2.415163040161133","2.415163040161133","2.415163040161133","469","469","469"
"942000","4.684746265411377","4.684746265411377","4.684746265411377","470","470","470"
"944000","1.862036943435669","1.862036943435669","1.862036943435669","471","471","471"
"946000","3.0855212211608887","3.0855212211608887","3.0855212211608887","472","472","472"
"948000","3.096116304397583","3.096116304397583","3.096116304397583","473","473","473"
"950000","1.8731515407562256","1.8731515407562256","1.8731515407562256","474","474","474"
"952000","1.9119858741760254","1.9119858741760254","1.9119858741760254","475","475","475"
"954000","2.899412155151367","2.899412155151367","2.899412155151367","476","476","476"
"956000","3.5137381553649902","3.5137381553649902","3.5137381553649902","477","477","477"
"958000","6.349262237548828","6.349262237548828","6.349262237548828","478","478","478"
"960000","2.219594717025757","2.219594717025757","2.219594717025757","479","479","479"
"962000","4.119106292724609","4.119106292724609","4.119106292724609","480","480","480"
"964000","4.550745487213135","4.550745487213135","4.550745487213135","481","481","481"
"966000","5.873189449310303","5.873189449310303","5.873189449310303","482","482","482"
"968000","3.7370340824127197","3.7370340824127197","3.7370340824127197","483","483","483"
"970000","3.289921283721924","3.289921283721924","3.289921283721924","484","484","484"
"972000","5.01462459564209","5.01462459564209","5.01462459564209","485","485","485"
"974000","3.705368995666504","3.705368995666504","3.705368995666504","486","486","486"
"976000","1.496658205986023","1.496658205986023","1.496658205986023","487","487","487"
"978000","2.041560411453247","2.041560411453247","2.041560411453247","488","488","488"
"980000","2.403259754180908","2.403259754180908","2.403259754180908","489","489","489"
"982000","2.6491730213165283","2.6491730213165283","2.6491730213165283","490","490","490"
"984000","7.0486063957214355","7.0486063957214355","7.0486063957214355","491","491","491"
"986000","5.065428733825684","5.065428733825684","5.065428733825684","492","492","492"
"988000","3.136617660522461","3.136617660522461","3.136617660522461","493","493","493"
"990000","3.447063684463501","3.447063684463501","3.447063684463501","494","494","494"
"992000","2.798274040222168","2.798274040222168","2.798274040222168","495","495","495"
"994000","1.8260455131530762","1.8260455131530762","1.8260455131530762","496","496","496"
"996000","5.4634623527526855","5.4634623527526855","5.4634623527526855","497","497","497"
"998000","1.2520332336425781","1.2520332336425781","1.2520332336425781","498","498","498"
"1000000","2.1532955169677734","2.1532955169677734","2.1532955169677734","499","499","499"
"1002000","4.438861846923828","4.438861846923828","4.438861846923828","500","500","500"
"1004000","2.834075927734375","2.834075927734375","2.834075927734375","501","501","501"
"1006000","3.615412950515747","3.615412950515747","3.615412950515747","502","502","502"
"1008000","0.8323609232902527","0.8323609232902527","0.8323609232902527","503","503","503"
"1010000","4.009018421173096","4.009018421173096","4.009018421173096","504","504","504"
"1012000","2.3480334281921387","2.3480334281921387","2.3480334281921387","505","505","505"
"1014000","6.227185249328613","6.227185249328613","6.227185249328613","506","506","506"
"1016000","2.379040241241455","2.379040241241455","2.379040241241455","507","507","507"
"1018000","2.920259952545166","2.920259952545166","2.920259952545166","508","508","508"
"1020000","2.2586565017700195","2.2586565017700195","2.2586565017700195","509","509","509"
"1022000","4.5907206535339355","4.5907206535339355","4.5907206535339355","510","510","510"
"1024000","2.2052719593048096","2.2052719593048096","2.2052719593048096","511","511","511"
"1026000","1.3236448764801025","1.3236448764801025","1.3236448764801025","512","512","512"
"1028000","9.543014526367188","9.543014526367188","9.543014526367188","513","513","513"
"1030000","1.8698158264160156","1.8698158264160156","1.8698158264160156","514","514","514"
"1032000","1.450027585029602","1.450027585029602","1.450027585029602","515","515","515"
"1034000","3.658433437347412","3.658433437347412","3.658433437347412","516","516","516"
"1036000","2.8887391090393066","2.8887391090393066","2.8887391090393066","517","517","517"
"1038000","3.0513975620269775","3.0513975620269775","3.0513975620269775","518","518","518"
"1040000","2.020315647125244","2.020315647125244","2.020315647125244","519","519","519"
"1042000","3.8643782138824463","3.8643782138824463","3.8643782138824463","520","520","520"
"1044000","3.872335433959961","3.872335433959961","3.872335433959961","521","521","521"
"1046000","3.420706033706665","3.420706033706665","3.420706033706665","522","522","522"
"1048000","2.089545965194702","2.089545965194702","2.089545965194702","523","523","523"
"1050000","7.830094337463379","7.830094337463379","7.830094337463379","524","524","524"
"1052000","1.788700819015503","1.788700819015503","1.788700819015503","525","525","525"
"1054000","3.3072333335876465","3.3072333335876465","3.3072333335876465","526","526","526"
"1056000","2.6168951988220215","2.6168951988220215","2.6168951988220215","527","527","527"
"1058000","5.881195545196533","5.881195545196533","5.881195545196533","528","528","528"
"1060000","7.908205509185791","7.908205509185791","7.908205509185791","529","529","529"
"1062000","2.7740845680236816","2.7740845680236816","2.7740845680236816","530","530","530"
"1064000","2.029097557067871","2.029097557067871","2.029097557067871","531","531","531"
"1066000","4.985723495483398","4.985723495483398","4.985723495483398","532","532","532"
"1068000","4.5138325691223145","4.5138325691223145","4.5138325691223145","533","533","533"
"1070000","3.2551772594451904","3.2551772594451904","3.2551772594451904","534","534","534"
"1072000","5.889665603637695","5.889665603637695","5.889665603637695","535","535","535"
"1074000","2.1599478721618652","2.1599478721618652","2.1599478721618652","536","536","536"
"1076000","2.491028308868408","2.491028308868408","2.491028308868408","537","537","537"
"1078000","2.690917730331421","2.690917730331421","2.690917730331421","538","538","538"
"1080000","1.9655680656433105","1.9655680656433105","1.9655680656433105","539","539","539"
"1082000","2.6475088596343994","2.6475088596343994","2.6475088596343994","540","540","540"
"1084000","9.442601203918457","9.442601203918457","9.442601203918457","541","541","541"
"1086000","1.9796836376190186","1.9796836376190186","1.9796836376190186","542","542","542"
"1088000","3.325061321258545","3.325061321258545","3.325061321258545","543","543","543"
"1090000","3.9879486560821533","3.9879486560821533","3.9879486560821533","544","544","544"
"1092000","4.731078147888184","4.731078147888184","4.731078147888184","545","545","545"
"1094000","3.9666996002197266","3.9666996002197266","3.9666996002197266","546","546","546"
"1096000","1.9299625158309937","1.9299625158309937","1.9299625158309937","547","547","547"
"1098000","1.66111421585083","1.66111421585083","1.66111421585083","548","548","548"
"1100000","4.852536678314209","4.852536678314209","4.852536678314209","549","549","549"
"1102000","1.237226963043213","1.237226963043213","1.237226963043213","550","550","550"
"1104000","1.8478279113769531","1.8478279113769531","1.8478279113769531","551","551","551"
"1106000","3.3553597927093506","3.3553597927093506","3.3553597927093506","552","552","552"
"1108000","2.6815664768218994","2.6815664768218994","2.6815664768218994","553","553","553"
"1110000","3.4200708866119385","3.4200708866119385","3.4200708866119385","554","554","554"
"1112000","1.8911628723144531","1.8911628723144531","1.8911628723144531","555","555","555"
"1114000","3.992147922515869","3.992147922515869","3.992147922515869","556","556","556"
"1116000","3.5031468868255615","3.5031468868255615","3.5031468868255615","557","557","557"
"1118000","2.031193494796753","2.031193494796753","2.031193494796753","558","558","558"
"1120000","4.470649242401123","4.470649242401123","4.470649242401123","559","559","559"
"1122000","1.2177109718322754","1.2177109718322754","1.2177109718322754","560","560","560"
"1124000","2.4710278511047363","2.4710278511047363","2.4710278511047363","561","561","561"
"1126000","4.128402233123779","4.128402233123779","4.128402233123779","562","562","562"
"1128000","2.6644022464752197","2.6644022464752197","2.6644022464752197","563","563","563"
"1130000","1.558656096458435","1.558656096458435","1.558656096458435","564","564","564"
"1132000","1.0250180959701538","1.0250180959701538","1.0250180959701538","565","565","565"
"1134000","3.879444122314453","3.879444122314453","3.879444122314453","566","566","566"
"1136000","1.3987632989883423","1.3987632989883423","1.3987632989883423","567","567","567"
"1138000","1.3471977710723877","1.3471977710723877","1.3471977710723877","568","568","568"
"1140000","3.287240982055664","3.287240982055664","3.287240982055664","569","569","569"
"1142000","3.367448091506958","3.367448091506958","3.367448091506958","570","570","570"
"1144000","4.696166515350342","4.696166515350342","4.696166515350342","571","571","571"
"1146000","2.0792243480682373","2.0792243480682373","2.0792243480682373","572","572","572"
"1148000","1.6829944849014282","1.6829944849014282","1.6829944849014282","573","573","573"
"1150000","3.006481885910034","3.006481885910034","3.006481885910034","574","574","574"
"1152000","1.921837329864502","1.921837329864502","1.921837329864502","575","575","575"
"1154000","1.09666109085083","1.09666109085083","1.09666109085083","576","576","576"
"1156000","3.5728251934051514","3.5728251934051514","3.5728251934051514","577","577","577"
"1158000","0.9437315464019775","0.9437315464019775","0.9437315464019775","578","578","578"
"1160000","1.9544739723205566","1.9544739723205566","1.9544739723205566","579","579","579"
"1162000","1.8806111812591553","1.8806111812591553","1.8806111812591553","580","580","580"
"1164000","3.748427629470825","3.748427629470825","3.748427629470825","581","581","581"
"1166000","5.171216011047363","5.171216011047363","5.171216011047363","582","582","582"
"1168000","0.9815453886985779","0.9815453886985779","0.9815453886985779","583","583","583"
"1170000","1.5964415073394775","1.5964415073394775","1.5964415073394775","584","584","584"
"1172000","2.7341630458831787","2.7341630458831787","2.7341630458831787","585","585","585"
"1174000","2.2996788024902344","2.2996788024902344","2.2996788024902344","586","586","586"
"1176000","1.332214117050171","1.332214117050171","1.332214117050171","587","587","587"
"1178000","6.59763240814209","6.59763240814209","6.59763240814209","588","588","588"
"1180000","2.230318784713745","2.230318784713745","2.230318784713745","589","589","589"
"1182000","2.1504464149475098","2.1504464149475098","2.1504464149475098","590","590","590"
"1184000","1.7377561330795288","1.7377561330795288","1.7377561330795288","591","591","591"
"1186000","3.1520586013793945","3.1520586013793945","3.1520586013793945","592","592","592"
"1188000","3.2694196701049805","3.2694196701049805","3.2694196701049805","593","593","593"
"1190000","4.518548011779785","4.518548011779785","4.518548011779785","594","594","594"
"1192000","2.151735782623291","2.151735782623291","2.151735782623291","595","595","595"
"1194000","1.640000343322754","1.640000343322754","1.640000343322754","596","596","596"
"1196000","4.414505958557129","4.414505958557129","4.414505958557129","597","597","597"
"1198000","2.646362781524658","2.646362781524658","2.646362781524658","598","598","598"
"1200000","2.4103140830993652","2.4103140830993652","2.4103140830993652","599","599","599"
"1202000","4.531676292419434","4.531676292419434","4.531676292419434","600","600","600"
"1204000","3.6948580741882324","3.6948580741882324","3.6948580741882324","601","601","601"
"1206000","1.1191256046295166","1.1191256046295166","1.1191256046295166","602","602","602"
"1208000","2.7115495204925537","2.7115495204925537","2.7115495204925537","603","603","603"
"1210000","2.754502296447754","2.754502296447754","2.754502296447754","604","604","604"
"1212000","1.701134443283081","1.701134443283081","1.701134443283081","605","605","605"
"1214000","1.497219204902649","1.497219204902649","1.497219204902649","606","606","606"
"1216000","4.201849460601807","4.201849460601807","4.201849460601807","607","607","607"
"1218000","2.5176761150360107","2.5176761150360107","2.5176761150360107","608","608","608"
"1220000","1.1887997388839722","1.1887997388839722","1.1887997388839722","609","609","609"
"1222000","2.5235371589660645","2.5235371589660645","2.5235371589660645","610","610","610"
"1224000","2.6532864570617676","2.6532864570617676","2.6532864570617676","611","611","611"
"1226000","2.117380142211914","2.117380142211914","2.117380142211914","612","612","612"
"1228000","1.5283033847808838","1.5283033847808838","1.5283033847808838","613","613","613"
"1230000","2.0439035892486572","2.0439035892486572","2.0439035892486572","614","614","614"
"1232000","1.810884714126587","1.810884714126587","1.810884714126587","615","615","615"
"1234000","1.2618706226348877","1.2618706226348877","1.2618706226348877","616","616","616"
"1236000","2.9474754333496094","2.9474754333496094","2.9474754333496094","617","617","617"
"1238000","2.0328855514526367","2.0328855514526367","2.0328855514526367","618","618","618"
"1240000","1.8309326171875","1.8309326171875","1.8309326171875","619","619","619"
"1242000","1.6683266162872314","1.6683266162872314","1.6683266162872314","620","620","620"
"1244000","1.7218751907348633","1.7218751907348633","1.7218751907348633","621","621","621"
"1246000","1.3251852989196777","1.3251852989196777","1.3251852989196777","622","622","622"
"1248000","2.0124258995056152","2.0124258995056152","2.0124258995056152","623","623","623"
"1250000","1.3290644884109497","1.3290644884109497","1.3290644884109497","624","624","624"
"1252000","4.861386299133301","4.861386299133301","4.861386299133301","625","625","625"
"1254000","3.1478030681610107","3.1478030681610107","3.1478030681610107","626","626","626"
"1256000","0.937433123588562","0.937433123588562","0.937433123588562","627","627","627"
"1258000","3.0068790912628174","3.0068790912628174","3.0068790912628174","628","628","628"
"1260000","1.6987353563308716","1.6987353563308716","1.6987353563308716","629","629","629"
"1262000","2.0907320976257324","2.0907320976257324","2.0907320976257324","630","630","630"
"1264000","2.228104829788208","2.228104829788208","2.228104829788208","631","631","631"
"1266000","2.8980140686035156","2.8980140686035156","2.8980140686035156","632","632","632"
"1268000","0.9130302667617798","0.9130302667617798","0.9130302667617798","633","633","633"
"1270000","1.6348754167556763","1.6348754167556763","1.6348754167556763","634","634","634"
"1272000","2.1740224361419678","2.1740224361419678","2.1740224361419678","635","635","635"
"1274000","3.424724578857422","3.424724578857422","3.424724578857422","636","636","636"
"1276000","3.18953800201416","3.18953800201416","3.18953800201416","637","637","637"
"1278000","1.6295183897018433","1.6295183897018433","1.6295183897018433","638","638","638"
"1280000","4.631875038146973","4.631875038146973","4.631875038146973","639","639","639"
"1282000","1.686472773551941","1.686472773551941","1.686472773551941","640","640","640"
"1284000","1.4647105932235718","1.4647105932235718","1.4647105932235718","641","641","641"
"1286000","1.9301846027374268","1.9301846027374268","1.9301846027374268","642","642","642"
"1288000","3.6173019409179688","3.6173019409179688","3.6173019409179688","643","643","643"
"1290000","1.7216097116470337","1.7216097116470337","1.7216097116470337","644","644","644"
"1292000","3.7233591079711914","3.7233591079711914","3.7233591079711914","645","645","645"
"1294000","1.9572691917419434","1.9572691917419434","1.9572691917419434","646","646","646"
"1296000","2.6280734539031982","2.6280734539031982","2.6280734539031982","647","647","647"
"1298000","2.6971681118011475","2.6971681118011475","2.6971681118011475","648","648","648"
"1300000","1.0609947443008423","1.0609947443008423","1.0609947443008423","649","649","649"
"1302000","1.7371701002120972","1.7371701002120972","1.7371701002120972","650","650","650"
"1304000","1.2079310417175293","1.2079310417175293","1.2079310417175293","651","651","651"
"1306000","1.5633821487426758","1.5633821487426758","1.5633821487426758","652","652","652"
"1308000","1.8815683126449585","1.8815683126449585","1.8815683126449585","653","653","653"
"1310000","1.4820172786712646","1.4820172786712646","1.4820172786712646","654","654","654"
"1312000","1.8402396440505981","1.8402396440505981","1.8402396440505981","655","655","655"
"1314000","3.397739887237549","3.397739887237549","3.397739887237549","656","656","656"
"1316000","1.944468379020691","1.944468379020691","1.944468379020691","657","657","657"
"1318000","1.822495698928833","1.822495698928833","1.822495698928833","658","658","658"
"1320000","2.022571563720703","2.022571563720703","2.022571563720703","659","659","659"
"1322000","3.3543663024902344","3.3543663024902344","3.3543663024902344","660","660","660"
"1324000","3.4022066593170166","3.4022066593170166","3.4022066593170166","661","661","661"
"1326000","1.723982334136963","1.723982334136963","1.723982334136963","662","662","662"
"1328000","3.5065243244171143","3.5065243244171143","3.5065243244171143","663","663","663"
"1330000","4.450400352478027","4.450400352478027","4.450400352478027","664","664","664"
"1332000","3.986189126968384","3.986189126968384","3.986189126968384","665","665","665"
"1334000","0.729229748249054","0.729229748249054","0.729229748249054","666","666","666"
"1336000","2.4612627029418945","2.4612627029418945","2.4612627029418945","667","667","667"
"1338000","2.521595001220703","2.521595001220703","2.521595001220703","668","668","668"
"1340000","3.342585802078247","3.342585802078247","3.342585802078247","669","669","669"
"1342000","2.9188616275787354","2.9188616275787354","2.9188616275787354","670","670","670"
"1344000","3.3807530403137207","3.3807530403137207","3.3807530403137207","671","671","671"
"1346000","2.72499680519104","2.72499680519104","2.72499680519104","672","672","672"
"1348000","1.7616301774978638","1.7616301774978638","1.7616301774978638","673","673","673"
"1350000","1.1491562128067017","1.1491562128067017","1.1491562128067017","674","674","674"
"1352000","3.3382248878479004","3.3382248878479004","3.3382248878479004","675","675","675"
"1354000","1.163381814956665","1.163381814956665","1.163381814956665","676","676","676"
"1356000","1.606919288635254","1.606919288635254","1.606919288635254","677","677","677"
"1358000","1.710799217224121","1.710799217224121","1.710799217224121","678","678","678"
"1360000","3.7746596336364746","3.7746596336364746","3.7746596336364746","679","679","679"
"1362000","1.207038402557373","1.207038402557373","1.207038402557373","680","680","680"
"1364000","5.783600807189941","5.783600807189941","5.783600807189941","681","681","681"
"1366000","2.3349459171295166","2.3349459171295166","2.3349459171295166","682","682","682"
"1368000","2.06066632270813","2.06066632270813","2.06066632270813","683","683","683"
"1370000","4.136919975280762","4.136919975280762","4.136919975280762","684","684","684"
"1372000","3.2887938022613525","3.2887938022613525","3.2887938022613525","685","685","685"
"1374000","1.5094503164291382","1.5094503164291382","1.5094503164291382","686","686","686"
"1376000","1.7899318933486938","1.7899318933486938","1.7899318933486938","687","687","687"
"1378000","1.1954212188720703","1.1954212188720703","1.1954212188720703","688","688","688"
"1380000","1.0153032541275024","1.0153032541275024","1.0153032541275024","689","689","689"
"1382000","1.9357001781463623","1.9357001781463623","1.9357001781463623","690","690","690"
"1384000","1.4229706525802612","1.4229706525802612","1.4229706525802612","691","691","691"
"1386000","1.9276143312454224","1.9276143312454224","1.9276143312454224","692","692","692"
"1388000","1.3235886096954346","1.3235886096954346","1.3235886096954346","693","693","693"
"1390000","2.6184773445129395","2.6184773445129395","2.6184773445129395","694","694","694"
"1392000","2.0908522605895996","2.0908522605895996","2.0908522605895996","695","695","695"
"1394000","1.6166510581970215","1.6166510581970215","1.6166510581970215","696","696","696"
"1396000","0.7705231308937073","0.7705231308937073","0.7705231308937073","697","697","697"
"1398000","1.1241071224212646","1.1241071224212646","1.1241071224212646","698","698","698"
"1400000","1.2829127311706543","1.2829127311706543","1.2829127311706543","699","699","699"
"1402000","3.0316548347473145","3.0316548347473145","3.0316548347473145","700","700","700"
"1404000","1.9754372835159302","1.9754372835159302","1.9754372835159302","701","701","701"
"1406000","1.043412685394287","1.043412685394287","1.043412685394287","702","702","702"
"1408000","4.456849575042725","4.456849575042725","4.456849575042725","703","703","703"
"1410000","1.0734845399856567","1.0734845399856567","1.0734845399856567","704","704","704"
"1412000","1.1235740184783936","1.1235740184783936","1.1235740184783936","705","705","705"
"1414000","2.7223172187805176","2.7223172187805176","2.7223172187805176","706","706","706"
"1416000","1.8706961870193481","1.8706961870193481","1.8706961870193481","707","707","707"
"1418000","1.5965908765792847","1.5965908765792847","1.5965908765792847","708","708","708"
"1420000","1.3692858219146729","1.3692858219146729","1.3692858219146729","709","709","709"
"1422000","2.2911057472229004","2.2911057472229004","2.2911057472229004","710","710","710"
"1424000","1.536256194114685","1.536256194114685","1.536256194114685","711","711","711"
"1426000","2.8239119052886963","2.8239119052886963","2.8239119052886963","712","712","712"
"1428000","2.4255590438842773","2.4255590438842773","2.4255590438842773","713","713","713"
"1430000","1.32778799533844","1.32778799533844","1.32778799533844","714","714","714"
"1432000","3.7588860988616943","3.7588860988616943","3.7588860988616943","715","715","715"
"1434000","1.3043078184127808","1.3043078184127808","1.3043078184127808","716","716","716"
"1436000","1.558908224105835","1.558908224105835","1.558908224105835","717","717","717"
"1438000","1.5338832139968872","1.5338832139968872","1.5338832139968872","718","718","718"
"1440000","2.8931407928466797","2.8931407928466797","2.8931407928466797","719","719","719"
"1442000","3.490077495574951","3.490077495574951","3.490077495574951","720","720","720"
"1444000","3.524660587310791","3.524660587310791","3.524660587310791","721","721","721"
"1446000","0.9607161283493042","0.9607161283493042","0.9607161283493042","722","722","722"
"1448000","1.9139611721038818","1.9139611721038818","1.9139611721038818","723","723","723"
"1450000","2.743685722351074","2.743685722351074","2.743685722351074","724","724","724"
"1452000","2.0756430625915527","2.0756430625915527","2.0756430625915527","725","725","725"
"1454000","3.1948275566101074","3.1948275566101074","3.1948275566101074","726","726","726"
"1456000","2.429281711578369","2.429281711578369","2.429281711578369","727","727","727"
"1458000","1.603105902671814","1.603105902671814","1.603105902671814","728","728","728"
"1460000","2.03546404838562","2.03546404838562","2.03546404838562","729","729","729"
"1462000","2.18904185295105","2.18904185295105","2.18904185295105","730","730","730"
"1464000","2.408083915710449","2.408083915710449","2.408083915710449","731","731","731"
"1466000","1.3705487251281738","1.3705487251281738","1.3705487251281738","732","732","732"
"1468000","1.7891993522644043","1.7891993522644043","1.7891993522644043","733","733","733"
"1470000","4.139621257781982","4.139621257781982","4.139621257781982","734","734","734"
"1472000","2.2230210304260254","2.2230210304260254","2.2230210304260254","735","735","735"
"1474000","2.692208766937256","2.692208766937256","2.692208766937256","736","736","736"
"1476000","3.994619369506836","3.994619369506836","3.994619369506836","737","737","737"
"1478000","2.1254851818084717","2.1254851818084717","2.1254851818084717","738","738","738"
"1480000","1.2731115818023682","1.2731115818023682","1.2731115818023682","739","739","739"
"1482000","3.5146570205688477","3.5146570205688477","3.5146570205688477","740","740","740"
"1484000","4.277102947235107","4.277102947235107","4.277102947235107","741","741","741"
"1486000","2.0188024044036865","2.0188024044036865","2.0188024044036865","742","742","742"
"1488000","1.4513520002365112","1.4513520002365112","1.4513520002365112","743","743","743"
"1490000","2.0896785259246826","2.0896785259246826","2.0896785259246826","744","744","744"
"1492000","1.7182362079620361","1.7182362079620361","1.7182362079620361","745","745","745"
"1494000","1.743069052696228","1.743069052696228","1.743069052696228","746","746","746"
"1496000","1.2169541120529175","1.2169541120529175","1.2169541120529175","747","747","747"
"1498000","2.9832940101623535","2.9832940101623535","2.9832940101623535","749","749","749"
"1500000","2.9189090728759766","2.9189090728759766","2.9189090728759766","750","750","750"
